breadcrumb_text_-1,breadcrumb_link_-1,breadcrumb_0_merged,page,clicks,impressions,ctr,position
Rezistente electrice - boiler,https://www.romstal.ro/rezistente-electrice-boiler-c3519.html,"Rezistenta trifazata, Arbo, 4000W, tip filet 2"", lungime 380mm, pentru boiler : https://www.romstal.ro/rezistenta-trifazata-arbo-4000w-tip-filet-2-lungime-380mm-pentru-boiler.html', 'Rezistenta, Remer, 1200W, tip flansa, cu teaca, lungime 275mm, pentru boiler TESY,  ARTECALOR : https://www.romstal.ro/rezistenta-remer-1200w-tip-flansa-cu-teaca-lungime-275mm-pentru-boiler-tesy-artecalor.html', 'Kit rezistenta trifazata, Tesy, 6000W, tip filet 1 1/2"", cu termostat reglaj si siguranta, flansa, garnitura 12 gauri, lungime 440 mm, pentru boiler TESY 160- 500L : https://www.romstal.ro/kit-rezistenta-trifazata-tesy-6000w-tip-filet-1-1-2-cu-termostat-reglaj-si-siguranta-flansa-garnitura-12-gauri-lungime-440-mm-pentru-boiler-tesy-160-500l.html', 'Rezistenta, Tesy, 1500W tip flansa, cu teaca, pentru boiler TESY pe/sub lavoar 10, 15 L; GCA, GCU 1015, 1515 : https://www.romstal.ro/rezistenta-tesy-1500w-tip-flansa-cu-teaca-pentru-boiler-tesy-pe-sub-lavoar-10-15-l-gca-gcu-1015-1515.html', 'Rezistenta trifazata, Arbo, 4000W, tip filet 2"", lungime 380mm, pentru boiler : https://www.romstal.ro/rezistenta-trifazata-arbo-4000w-tip-filet-2-lungime-380mm-pentru-boiler.html', 'Rezistenta, Eldominvest, 4000W, lungime 600mm, borna 2xG3/8"", pentru boiler ECO 750-1000L : https://www.romstal.ro/rezistenta-eldominvest-4000w-lungime-600mm-borna-2xg3-8-pentru-boiler-eco-750-1000l.html', 'Rezistenta, Remer, 1500W, tip flansa, cu teaca, lungime 275mm, pentru boiler ATLANTIC, TESY : https://www.romstal.ro/rezistenta-remer-1500w-tip-flansa-cu-teaca-lungime-275mm-pentru-boiler-atlantic-tesy.html', 'Rezistenta, Remer, 2000W, tip flansa, cu teaca, lungime 275mm, pentru boiler ATLANTIC, TESY : https://www.romstal.ro/rezistenta-remer-2000w-tip-flansa-cu-teaca-lungime-275mm-pentru-boiler-atlantic-tesy.html', 'Rezistenta trifazata, Arbo, 4000W, tip filet 2"", lungime 380mm, pentru boiler : https://www.romstal.ro/rezistenta-trifazata-arbo-4000w-tip-filet-2-lungime-380mm-pentru-boiler.html', 'Kit rezistenta, Eldominvest, 3000W cu flansa ovala, teaca, anod magneziu pentru boiler ECO 150-200L : https://www.romstal.ro/kit-rezistenta-eldominvest-3000w-cu-flansa-ovala-teaca-anod-magneziu-pentru-boiler-eco-150-200l.html', 'Rezistenta, Remer, 1500W, tip filet, 1 1/4"", cu teaca, lungime 290mm, pentru boiler ATLANTIC, TESY, GIONA : https://www.romstal.ro/rezistenta-remer-1500w-tip-filet-1-1-4-cu-teaca-lungime-290mm-pentru-boiler-atlantic-tesy-giona.html', 'Rezistenta, Tesy, 1500W tip flansa, cu teaca, pentru boiler TESY pe/sub lavoar 10, 15 L; GCA, GCU 1015, 1515 : https://www.romstal.ro/rezistenta-tesy-1500w-tip-flansa-cu-teaca-pentru-boiler-tesy-pe-sub-lavoar-10-15-l-gca-gcu-1015-1515.html', 'Rezistenta, Tesy, 1500W tip flansa, cu teaca, pentru boiler TESY pe/sub lavoar 10, 15 L; GCA, GCU 1015, 1515 : https://www.romstal.ro/rezistenta-tesy-1500w-tip-flansa-cu-teaca-pentru-boiler-tesy-pe-sub-lavoar-10-15-l-gca-gcu-1015-1515.html', 'Rezistenta, Eldominvest, 3000W, lungime 360mm, borna 2xG3/8"", pentru boiler ECO 80-300L : https://www.romstal.ro/rezistenta-eldominvest-3000w-lungime-360mm-borna-2xg3-8-pentru-boiler-eco-80-300l.html', 'Rezistenta, Remer, 1200W, tip flansa, cu teaca, lungime 275mm, pentru boiler TESY,  ARTECALOR : https://www.romstal.ro/rezistenta-remer-1200w-tip-flansa-cu-teaca-lungime-275mm-pentru-boiler-tesy-artecalor.html",https://www.romstal.ro/rezistente-electrice-boiler-c3519.html,1715,57812,0.02966512143,7.020514772
Baterii lavoar,https://www.romstal.ro/baterii-lavoar-c1460772.html,"Baterii pe perete : https://www.romstal.ro/baterii-pe-perete-c1460774.html', 'Baterii lavoar : https://www.romstal.ro/baterii-lavoar-c1460773.html",https://www.romstal.ro/baterii-lavoar-c1460772.html,1713,107579,0.01592318203,7.805454596
Mobilier baza lavoar,https://www.romstal.ro/mobilier-baza-lavoar-c1460860.html,"Mobilier baza lavoar : https://www.romstal.ro/mobilier-baza-lavoar-c1461711.html', 'Separator sertar, Ceramica Globo, Opi, 32x24.9x10 cm : https://www.romstal.ro/separator-sertar-ceramica-globo-opi-32x24-9x10-cm.html', 'MOBILIER ARMONIA 70, 2 SERTARE, CREMA : https://www.romstal.ro/mobilier-armonia-70-2-sertare-crema.html', 'MOBILIER ARMONIA 70, 2 SERTARE, CREMA : https://www.romstal.ro/mobilier-armonia-70-2-sertare-crema.html', 'MOBILIER ARMONIA 70, 2 SERTARE, CREMA : https://www.romstal.ro/mobilier-armonia-70-2-sertare-crema.html', 'Mobilier baie, Savini Due, Sole 60, suspendat, 1 sertar, 61x49x41 cm, alb lucios : https://www.romstal.ro/mobilier-baie-savini-due-sole-60-suspendat-1-sertar-61x49x41-cm-alb-lucios.html",https://www.romstal.ro/mobilier-baza-lavoar-c1460860.html,1709,46726,0.03657492617,7.08977871
Tevi pex,https://www.romstal.ro/tevi-pex-c1459820.html,"Pex-a apa/incalzire : https://www.romstal.ro/pex-a-apa-incalzire-c1459822.html', 'Pex-a apa : https://www.romstal.ro/pex-a-apa-c1459821.html', 'Tuburi protectie : https://www.romstal.ro/tuburi-protectie-c1459825.html', 'Pex-b apa : https://www.romstal.ro/pex-b-apa-c1459823.html",https://www.romstal.ro/tevi-pex-c1459820.html,1659,28751,0.05770234079,4.680358944
"Sonde, senzori temperatura",https://www.romstal.ro/sonde-senzori-temperatura-c3555.html,"Sonda temperatura, Brahma, ST04/18, Contact, NTC10K : https://www.romstal.ro/sonda-temperatura-brahma-st04-18-contact-ntc10k.html', 'Sonda temperatura, IMIT, NTC10K, teaca, acm/boiler, pentru AQUA PLUS, SUPERMASTER, THESI; lungime 2000 mm : https://www.romstal.ro/sonda-temperatura-imit-ntc10k-teaca-acm-boiler-pentru-aqua-plus-supermaster-thesi-lungime-2000-mm.html', 'Sonda temperatura NTC, contact, Vaillant, pentru 282/2-5 (252814 - VAILLANT) : https://www.romstal.ro/sonda-temperatura-ntc-contact-vaillant-pentru-282-2-5-252814-vaillant.html', 'Senzor temperatura, Bosch, ECO 4000, 8718585355 : https://www.romstal.ro/senzor-temperatura-bosch-eco-4000-8718585355.html', 'SONDA TEMPERATURA, IMERSIE, ST06, PT. MICROCENTRALE, NTC10K, 1/8"", CH13, beta=3435 : https://www.romstal.ro/sonda-temperatura-imersie-st06-pt-microcentrale-ntc10k-1-8-ch13-beta-3435.html', 'SENZOR TEMPERATURA EXTERIOR  VAILLANT : https://www.romstal.ro/senzor-temperatura-exterior-vaillant.html', 'Sonda temperatura, IMIT, NTC10K, teaca, acm/boiler, pentru AQUA PLUS, SUPERMASTER, THESI; lungime 2000 mm : https://www.romstal.ro/sonda-temperatura-imit-ntc10k-teaca-acm-boiler-pentru-aqua-plus-supermaster-thesi-lungime-2000-mm.html', 'Senzor temperatura acm, Bosch, GB112 boiler (7098774-Bosch) : https://www.romstal.ro/senzor-temperatura-acm-bosch-gb112-boiler-7098774-bosch.html', 'Senzor gaze arse, Bosch, pentru BOSCH/JUNKERS EUROLINE HRD : https://www.romstal.ro/senzor-gaze-arse-bosch-pentru-bosch-junkers-euroline-hrd.html', 'Senzor supra-temperatura, Vaillant, pentru VUW 240 XE, VUW 242/1-E, 100376 - VAILLANT : https://www.romstal.ro/senzor-supra-temperatura-vaillant-pentru-vuw-240-xe-vuw-242-1-e-100376-vaillant.html', 'Sonda temperatura NTC, teaca, Vaillant, pentru VU 240-3, VUW 200-5 (253583 - VAILLANT) : https://www.romstal.ro/sonda-temperatura-ntc-teaca-vaillant-pentru-vu-240-3-vuw-200-5-253583-vaillant.html', 'Sonda temperatura NTC, teaca, Vaillant, pentru VU 240-3, VUW 200-5 (253583 - VAILLANT) : https://www.romstal.ro/sonda-temperatura-ntc-teaca-vaillant-pentru-vu-240-3-vuw-200-5-253583-vaillant.html', 'Senzor fum, gaze arse, Vaillant, pentru VU 240XE ; VUW 242/1 XE, 253537 - VAILLANT : https://www.romstal.ro/senzor-fum-gaze-arse-vaillant-pentru-vu-240xe-vuw-242-1-xe-253537-vaillant.html', 'Senzor temperatura, Vaillant, pentru automatizare VRC 253517 - VAILLANT : https://www.romstal.ro/senzor-temperatura-vaillant-pentru-automatizare-vrc-253517-vaillant.html', 'Sonda temperatura (20007050 - BERETTA), Riello, NTC10K, imersie, gaze arse/schimbator, pentru FAMILY COND. : https://www.romstal.ro/sonda-temperatura-20007050-beretta-riello-ntc10k-imersie-gaze-arse-schimbator-pentru-family-cond.html', 'Sonda temperatura, Brahma, ST04/18, Contact, NTC10K : https://www.romstal.ro/sonda-temperatura-brahma-st04-18-contact-ntc10k.html', 'Sonda temperatura, Vaillant, imersie, acm/boiler, pentru EURA, NTC12K : https://www.romstal.ro/sonda-temperatura-vaillant-imersie-acm-boiler-pentru-eura-ntc12k.html', 'Sonda temperatura (R10027351 - BERETTA), Riello, NTC10K, imersie, ST10, ACM, pentru FAMILY, RESIDENCE 24 KIS : https://www.romstal.ro/sonda-temperatura-r10027351-beretta-riello-ntc10k-imersie-st10-acm-pentru-family-residence-24-kis.html",https://www.romstal.ro/sonde-senzori-temperatura-c3555.html,1638,54919,0.02982574337,5.761466888
Racoduri flexibile gaz,https://www.romstal.ro/racoduri-flexibile-gaz-c1459465.html,"RACORD GAZ INOX FLEXIBIL-NEEXTENS., CU FOLIE-PROTECTIE (EN14800), DN.15 1/2Mx1/2F L.2000mm : https://www.romstal.ro/racord-gaz-inox-flexibil-neextens-cu-folie-protectie-en14800-dn-15-1-2mx1-2f-l-2000mm.html', 'RACORD GAZ INOX FLEXIBIL-NEEXTENS., CU FOLIE-PROTECTIE (EN14800), DN.15 1/2Mx1/2F L.1500mm : https://www.romstal.ro/racord-gaz-inox-flexibil-neextens-cu-folie-protectie-en14800-dn-15-1-2mx1-2f-l-1500mm.html', 'RACORD GAZ INOX FLEXIBIL-EXTENSIBIL DN.20 3/4FEx3/4FI L=250-520mm : https://www.romstal.ro/racord-gaz-inox-flexibil-extensibil-dn-20-3-4fex3-4fi-l-250-520mm.html', 'RACORD GAZ INOX FLEXIBIL-NEEXTENS., CU FOLIE-PROTECTIE (EN14800), DN.15 1/2Mx1/2F L.2000mm : https://www.romstal.ro/racord-gaz-inox-flexibil-neextens-cu-folie-protectie-en14800-dn-15-1-2mx1-2f-l-2000mm.html",https://www.romstal.ro/racoduri-flexibile-gaz-c1459465.html,1632,44312,0.03682975266,6.056734068
Boilere cu serpentine,https://www.romstal.ro/boilere-cu-serpentine-c1460163.html,"Boilere cu 2 serpentine si rezistenta electrica : https://www.romstal.ro/boilere-cu-2-serpentine-si-rezistenta-electrica-c1460167.html', 'Boilere cu 2 serpentine : https://www.romstal.ro/boilere-cu-2-serpentine-c1460166.html', 'Boilere cu o serpentina : https://www.romstal.ro/boilere-cu-o-serpentina-c1460164.html",https://www.romstal.ro/boilere-cu-serpentine-c1460163.html,1607,50353,0.03191468234,6.389529919
Rezervoare apa potabila/combustibil,https://www.romstal.ro/rezervoare-apa-potabila-combustibil-c1459349.html,"Plutitoare : https://www.romstal.ro/plutitoare-c1459351.html', 'Rezervoare apa : https://www.romstal.ro/rezervoare-apa-c1459350.html', 'Supape de sens : https://www.romstal.ro/supape-de-sens-c1459353.html', 'Sorburi : https://www.romstal.ro/sorburi-c1459352.html",https://www.romstal.ro/rezervoare-apa-potabila-combustibil-c1459349.html,1585,55548,0.02853388061,7.076888457
Centrale incalzire si apa calda cu boiler incorporat,https://www.romstal.ro/centrale-incalzire-si-apa-calda-cu-boiler-incorporat-c1461333.html,"Centrala termica, condensare, Viessmann, Vitodens 111-W, incalzire acumulator 46L, kit evacuare inclus, 32kW : https://www.romstal.ro/centrala-termica-condensare-viessmann-vitodens-111-w-incalzire-acumulator-46l-kit-evacuare-inclus-32kw.html', 'Centrala termica, condensare, Viessmann, Vitodens 111-W, incalzire acumulator 46L, kit evacuare inclus, 25kW : https://www.romstal.ro/centrala-termica-condensare-viessmann-vitodens-111-w-incalzire-acumulator-46l-kit-evacuare-inclus-25kw.html', 'Centrala termica, condensare, Bosch, Condens 5000WT, incalzire, apa calda, boiler incorporat 48L, 24 kW, kit evacuare inclus : https://www.romstal.ro/centrala-termica-condensare-bosch-condens-5000wt-incalzire-apa-calda-boiler-incorporat-48l-24-kw-kit-evacuare-inclus.html', 'CENTRALA PARDOSEALA VAILLANT CONDENS, INC./ACM, ACUMULATOR 150L, ECOCOMPACT VSC, 32.5 KW (FARA KIT) : https://www.romstal.ro/centrala-pardoseala-vaillant-condens-inc-acm-acumulator-150l-ecocompact-vsc-32-5-kw-fara-kit.html', 'CENTRALA PARDOSEALA VAILLANT CONDENS, INC./ACM, ACUMULATOR 150L, ECOCOMPACT VSC, 32.5 KW (FARA KIT) : https://www.romstal.ro/centrala-pardoseala-vaillant-condens-inc-acm-acumulator-150l-ecocompact-vsc-32-5-kw-fara-kit.html', 'CENTRALA ECOCOMPACT VSCINT 266/4-5, 26 Kw\n!@CENTRALA  ECOCOMPACT VSC, 200L, 26KW : https://www.romstal.ro/centrala-ecocompact-vscint-266-4-5-26-kw-centrala-ecocompact-vsc-200l-26kw.html', 'Centrala termica, condensare, Viessmann, Vitodens 111-F, incalzire acumulator 100L, kit evacuare inclus, 25kWSe ofertează obligatoriu unul din cele doua accesorii de montaj, avan : https://www.romstal.ro/centrala-termica-condensare-viessmann-vitodens-111-f-incalzire-acumulator-100l-kit-evacuare-inclus-25kwse-oferteaza-obligatoriu-unul-din-cele-doua-accesorii-de-montaj-avan.html', 'CENTRALA PARDOSEALA VAILLANT CONDENS, INC./ACM, ACUMULATOR 150L, ECOCOMPACT VSC, 32.5 KW (FARA KIT) : https://www.romstal.ro/centrala-pardoseala-vaillant-condens-inc-acm-acumulator-150l-ecocompact-vsc-32-5-kw-fara-kit.html', 'Centrala termica, condensare, Viessmann, Vitodens 111-F, incalzire acumulator 100L, kit evacuare inclus, 25kWSe ofertează obligatoriu unul din cele doua accesorii de montaj, avan : https://www.romstal.ro/centrala-termica-condensare-viessmann-vitodens-111-f-incalzire-acumulator-100l-kit-evacuare-inclus-25kwse-oferteaza-obligatoriu-unul-din-cele-doua-accesorii-de-montaj-avan.html', 'CENTRALA PARDOSEALA VAILLANT CONDENS, INC./ACM, ACUMULATOR 150L, ECOCOMPACT VSC, 32.5 KW (FARA KIT) : https://www.romstal.ro/centrala-pardoseala-vaillant-condens-inc-acm-acumulator-150l-ecocompact-vsc-32-5-kw-fara-kit.html', 'Centrala termica, condensare, Bosch, Condens 5000WT, incalzire, apa calda, boiler incorporat 48L, 24 kW, kit evacuare inclus : https://www.romstal.ro/centrala-termica-condensare-bosch-condens-5000wt-incalzire-apa-calda-boiler-incorporat-48l-24-kw-kit-evacuare-inclus.html', 'Centrala termica, condensare, Viessmann, Vitodens 111-F, incalzire acumulator 100L, kit evacuare inclus, 25kWSe ofertează obligatoriu unul din cele doua accesorii de montaj, avan : https://www.romstal.ro/centrala-termica-condensare-viessmann-vitodens-111-f-incalzire-acumulator-100l-kit-evacuare-inclus-25kwse-oferteaza-obligatoriu-unul-din-cele-doua-accesorii-de-montaj-avan.html",https://www.romstal.ro/centrale-incalzire-si-apa-calda-cu-boiler-incorporat-c1461333.html,1559,16349,0.09535751422,4.37904459
Faianta,https://www.romstal.ro/faianta-c1461378.html,"Faianta baie : https://www.romstal.ro/faianta-baie-c1461379.html', 'Faianta living : https://www.romstal.ro/faianta-living-c1461382.html', 'Faianta baie : https://www.romstal.ro/faianta-baie-c1461379.html', 'Faianta baie : https://www.romstal.ro/faianta-baie-c1461379.html",https://www.romstal.ro/faianta-c1461378.html,1553,135469,0.01146387734,11.51105419
Sobe de gatit,https://www.romstal.ro/sobe-de-gatit-c1461620.html,"Soba incalzire centralizata, Concept 2, plita/cuptor, otel gri, 25 kW, stanga : https://www.romstal.ro/soba-incalzire-centralizata-concept-2-plita-cuptor-otel-gri-25-kw-stanga.html', 'Soba tip semineu, Alfa-Plam, Donna 70, plita/cuptor, otel negru/inox, 5 kW, stanga : https://www.romstal.ro/soba-tip-semineu-alfa-plam-donna-70-plita-cuptor-otel-negru-inox-5-kw-stanga.html', 'Soba incalzire centralizata, Concept 2, plita/cuptor, otel gri, 25 kW, stanga : https://www.romstal.ro/soba-incalzire-centralizata-concept-2-plita-cuptor-otel-gri-25-kw-stanga.html', 'Soba incalzire centralizata, Concept 2 Mini, plita, otel gri, 25 kW, stanga : https://www.romstal.ro/soba-incalzire-centralizata-concept-2-mini-plita-otel-gri-25-kw-stanga.html', 'Soba incalzire centralizata, Alfa-Plam, Central 23, plita, otel, negru, 23 kW : https://www.romstal.ro/soba-incalzire-centralizata-alfa-plam-central-23-plita-otel-negru-23-kw.html', 'Soba tip semineu,stone, din otel,Thermorossi,Anna stone,pe lemn,cu cuptor si plita,12.9 kw : https://www.romstal.ro/soba-tip-semineu-stone-din-otel-thermorossi-anna-stone-pe-lemn-cu-cuptor-si-plita-12-9-kw.html', 'Soba tip semineu, Alfa-Plam, Dominant 70, plita/cuptor, otel negru/inox, 7 kW : https://www.romstal.ro/soba-tip-semineu-alfa-plam-dominant-70-plita-cuptor-otel-negru-inox-7-kw.html', 'Soba incalzire centralizata, Alfa-Plam, Alfa Term 20, plita/cuptor, otel/inox, 23 kW : https://www.romstal.ro/soba-incalzire-centralizata-alfa-plam-alfa-term-20-plita-cuptor-otel-inox-23-kw.html', 'Soba tip semineu,bej, din otel,Thermorossi,Margherita,pe lemn,cu plita si cuptor,12.3 kw : https://www.romstal.ro/soba-tip-semineu-bej-din-otel-thermorossi-margherita-pe-lemn-cu-plita-si-cuptor-12-3-kw.html', 'Soba incalzire centralizata, Concept 2 Lux, plita/cuptor, otel/inox, 25 kW, stanga : https://www.romstal.ro/soba-incalzire-centralizata-concept-2-lux-plita-cuptor-otel-inox-25-kw-stanga.html', 'Soba tip semineu, Alfa-Plam, Dominant 90H, plita/cuptor, otel negru/inox, 7 kW : https://www.romstal.ro/soba-tip-semineu-alfa-plam-dominant-90h-plita-cuptor-otel-negru-inox-7-kw.html', 'Soba tip semineu,alb,din otel,Thermorossi, Bosky country F30 Evo,pe lemn,incalzire centralizata,cu plita si cuptor,30.5 kw : https://www.romstal.ro/soba-tip-semineu-alb-din-otel-thermorossi-bosky-country-f30-evo-pe-lemn-incalzire-centralizata-cu-plita-si-cuptor-30-5-kw.html', 'Soba tip semineu, Alfa-Plam, Donna 90, plita/cuptor, otel negru/inox, 5 kW : https://www.romstal.ro/soba-tip-semineu-alfa-plam-donna-90-plita-cuptor-otel-negru-inox-5-kw.html', 'Soba tip semineu,bordeaux, din otel,Thermorossi,Margherita,pe lemn,cu plita si cuptor,12.3 kw : https://www.romstal.ro/soba-tip-semineu-bordeaux-din-otel-thermorossi-margherita-pe-lemn-cu-plita-si-cuptor-12-3-kw.html', 'Soba incalzire centralizata, Alfa-Plam, Central 23, plita, otel, negru, 23 kW : https://www.romstal.ro/soba-incalzire-centralizata-alfa-plam-central-23-plita-otel-negru-23-kw.html', 'Soba tip semineu,bej,din otel,Thermorossi,Ardhea-F fiori,pe lemn,incalzire centralizata,cu cuptor,30.7 kw : https://www.romstal.ro/soba-tip-semineu-bej-din-otel-thermorossi-ardhea-f-fiori-pe-lemn-incalzire-centralizata-cu-cuptor-30-7-kw.html', 'Soba incalzire centralizata, Concept 2 Mini, plita, otel gri, 25 kW, stanga : https://www.romstal.ro/soba-incalzire-centralizata-concept-2-mini-plita-otel-gri-25-kw-stanga.html', 'Soba tip semineu,gri,din otel,Thermorossi,Bosky F30 square standard,pe lemn,incalzire centralizata,cu cuptor si plita,30.5 kw : https://www.romstal.ro/soba-tip-semineu-gri-din-otel-thermorossi-bosky-f30-square-standard-pe-lemn-incalzire-centralizata-cu-cuptor-si-plita-30-5-kw.html', 'Soba incalzire centralizata, Alfa-Plam, Alfa Term 20, plita/cuptor, otel/inox, 23 kW : https://www.romstal.ro/soba-incalzire-centralizata-alfa-plam-alfa-term-20-plita-cuptor-otel-inox-23-kw.html', 'Soba tip semineu,maro,din otel,Thermorossi,Ardhea-F fiori,pe lemn,incalzire centralizata,cu cuptor,30.7 kw : https://www.romstal.ro/soba-tip-semineu-maro-din-otel-thermorossi-ardhea-f-fiori-pe-lemn-incalzire-centralizata-cu-cuptor-30-7-kw.html', 'Soba incalzire centralizata, Concept 2 Lux, plita/cuptor, otel/inox, 25 kW, dreapta : https://www.romstal.ro/soba-incalzire-centralizata-concept-2-lux-plita-cuptor-otel-inox-25-kw-dreapta.html', 'Soba tip semineu, Alfa-Plam, Donna 90, plita/cuptor, otel negru/inox, 5 kW : https://www.romstal.ro/soba-tip-semineu-alfa-plam-donna-90-plita-cuptor-otel-negru-inox-5-kw.html', 'Soba tip semineu, Alfa-Plam, Elita 2, plita, otel rosu/negru, 6 kW : https://www.romstal.ro/soba-tip-semineu-alfa-plam-elita-2-plita-otel-rosu-negru-6-kw.html', 'Soba tip semineu,stone, din otel,Thermorossi,Margherita Evo stone,pe lemn,cu plita si cuptor,12.3 kw : https://www.romstal.ro/soba-tip-semineu-stone-din-otel-thermorossi-margherita-evo-stone-pe-lemn-cu-plita-si-cuptor-12-3-kw.html', 'Soba incalzire centralizata pe peleti, Alfa-Plam, Alfa 20, plita/cuptor, otel/inox, 20 kW : https://www.romstal.ro/soba-incalzire-centralizata-pe-peleti-alfa-plam-alfa-20-plita-cuptor-otel-inox-20-kw.html', 'Soba tip semineu, Alfa-Plam, Dominant 70, plita/cuptor, otel negru/inox, 7 kW : https://www.romstal.ro/soba-tip-semineu-alfa-plam-dominant-70-plita-cuptor-otel-negru-inox-7-kw.html', 'Soba tip semineu, Alfa-Plam, Dominant 90H, plita/cuptor, otel negru/inox, 7 kW : https://www.romstal.ro/soba-tip-semineu-alfa-plam-dominant-90h-plita-cuptor-otel-negru-inox-7-kw.html', 'Soba tip semineu,bordeaux, din otel,Thermorossi,Bosky 30 square standard,pe lemn,incalzire centralizata,cu plita,30.5 kw : https://www.romstal.ro/soba-tip-semineu-bordeaux-din-otel-thermorossi-bosky-30-square-standard-pe-lemn-incalzire-centralizata-cu-plita-30-5-kw.html', 'Soba tip semineu, Thermorossi, Ardhea F Fiori, 25 kW, incalzire centralizata, cu cuptor, otel : https://www.romstal.ro/soba-tip-semineu-thermorossi-ardhea-f-fiori-25-kw-incalzire-centralizata-cu-cuptor-otel.html",https://www.romstal.ro/sobe-de-gatit-c1461620.html,1513,49544,0.03053851122,12.2924673
Gresie baie,https://www.romstal.ro/gresie-baie-c1461355.html,Gresie baie : https://www.romstal.ro/gresie-baie-c1461691.html,https://www.romstal.ro/gresie-baie-c1461355.html,1469,82874,0.01772570408,7.516482853
